timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1620203288341,74089,query26,200,OK,10 Concurrent User: Azure Databricks 2-5,text,true,,6437,0,10,10,null,73948,0,1632
1620203362440,14124,query98,200,OK,10 Concurrent User: Azure Databricks 2-5,text,true,,6811755,0,10,10,null,8633,0,0
1620203289386,99709,query31,200,OK,10 Concurrent User: Azure Databricks 2-6,text,true,,33397,0,9,9,null,99404,0,1242
1620203285363,109086,query7,200,OK,10 Concurrent User: Azure Databricks 2-2,text,true,,6423,0,8,8,null,108938,0,1818
1620203361683,50016,query96,200,OK,10 Concurrent User: Azure Databricks 2-1,text,true,,16,0,7,7,null,49908,0,0
1620203286394,132910,query13,200,OK,10 Concurrent User: Azure Databricks 2-3,text,true,,150,0,6,6,null,132806,0,1459
1620203292324,139847,query48,200,OK,10 Concurrent User: Azure Databricks 2-9,text,true,,26,0,5,5,null,139748,0,1359
1620203354791,88031,query71,200,OK,10 Concurrent User: Azure Databricks 2-8,text,true,,8091413,0,4,4,null,80010,0,0
1620203350285,100675,query61,200,OK,10 Concurrent User: Azure Databricks 2-4,text,true,,75,0,3,3,null,100552,0,0
1620203358979,135749,query88,200,OK,10 Concurrent User: Azure Databricks 2-7,text,true,,163,0,2,2,null,135650,0,0
1620203293364,259106,query50,200,OK,10 Concurrent User: Azure Databricks 2-10,text,true,,9191,0,1,1,null,258513,0,1432
1620203558686,15023,query33,200,OK,20 Concurrent User: Azure Databricks 3-7,text,true,,1550,0,20,20,null,14895,0,1669
1620203565661,18903,query56,200,OK,20 Concurrent User: Azure Databricks 3-14,text,true,,2722,0,19,19,null,18799,0,1398
1620203571635,19899,query98,200,OK,20 Concurrent User: Azure Databricks 3-20,text,true,,6811755,0,18,18,null,14847,0,986
1620203555967,35613,query15,200,OK,20 Concurrent User: Azure Databricks 3-4,text,true,,1466,0,17,17,null,35437,0,2337
1620203566661,27632,query60,200,OK,20 Concurrent User: Azure Databricks 3-15,text,true,,2722,0,16,16,null,27520,0,1856
1620203563665,33530,query53,200,OK,20 Concurrent User: Azure Databricks 3-12,text,true,,2647,0,15,15,null,33429,0,1572
1620203552685,44727,query2,200,OK,20 Concurrent User: Azure Databricks 3-1,text,true,,100784,0,14,14,null,44396,0,1382
1620203570661,72581,query96,200,OK,20 Concurrent User: Azure Databricks 3-19,text,true,,16,0,13,13,null,72426,0,862
1620203556688,93974,query26,200,OK,20 Concurrent User: Azure Databricks 3-5,text,true,,6437,0,12,12,null,93852,0,1751
1620203559667,93994,query42,200,OK,20 Concurrent User: Azure Databricks 3-8,text,true,,358,0,11,11,null,93565,0,1263
1620203564704,91170,query55,200,OK,20 Concurrent User: Azure Databricks 3-13,text,true,,3656,0,10,10,null,91009,0,1379
1620203562666,100570,query52,200,OK,20 Concurrent User: Azure Databricks 3-11,text,true,,4149,0,9,9,null,100371,0,1480
1620203557728,124168,query31,200,OK,20 Concurrent User: Azure Databricks 3-6,text,true,,33397,0,8,8,null,123938,0,1303
1620203568672,163593,query71,200,OK,20 Concurrent User: Azure Databricks 3-17,text,true,,8091413,0,7,7,null,156708,0,1145
1620203553711,178731,query7,200,OK,20 Concurrent User: Azure Databricks 3-2,text,true,,6423,0,7,7,null,178328,0,1583
1620203567668,173812,query61,200,OK,20 Concurrent User: Azure Databricks 3-16,text,true,,75,0,5,5,null,173664,0,1603
1620203561040,188114,query48,200,OK,20 Concurrent User: Azure Databricks 3-9,text,true,,26,0,4,4,null,188001,0,1382
1620203554934,197776,query13,200,OK,20 Concurrent User: Azure Databricks 3-3,text,true,,150,0,3,3,null,197677,0,3370
1620203569659,204457,query88,200,OK,20 Concurrent User: Azure Databricks 3-18,text,true,,163,0,2,2,null,204344,0,869
1620203561664,290432,query50,200,OK,20 Concurrent User: Azure Databricks 3-10,text,true,,9191,0,1,1,null,290321,0,1292
1620203858101,16922,query33,200,OK,50 Concurrent User: Azure Databricks 4-7,text,true,,1550,0,20,20,null,16831,0,786
1620203865104,19436,query56,200,OK,50 Concurrent User: Azure Databricks 4-14,text,true,,2722,0,19,19,null,19321,0,694
1620203871109,19026,query98,200,OK,50 Concurrent User: Azure Databricks 4-20,text,true,,6811755,0,18,18,null,14376,0,846
