timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1623412447599,198,query33-2,200,OK,1 User: Azure Synapse Analytics (With Caching Enabled) 1-1,text,true,,1607,0,1,1,null,197,0,1
1623412447799,179,query33-3,200,OK,1 User: Azure Synapse Analytics (With Caching Enabled) 1-1,text,true,,1607,0,1,1,null,179,0,0
1623412447981,13127,query42-1,200,OK,1 User: Azure Synapse Analytics (With Caching Enabled) 1-1,text,true,,793,0,1,1,null,13126,0,0
1623412461109,122,query42-2,200,OK,1 User: Azure Synapse Analytics (With Caching Enabled) 1-1,text,true,,793,0,1,1,null,121,0,0
1623412461232,108,query42-3,200,OK,1 User: Azure Synapse Analytics (With Caching Enabled) 1-1,text,true,,793,0,1,1,null,107,0,0
1623412461343,13133,query48-1,200,OK,1 User: Azure Synapse Analytics (With Caching Enabled) 1-1,text,true,,10,0,1,1,null,13133,0,0
1623412474479,154,query48-2,200,OK,1 User: Azure Synapse Analytics (With Caching Enabled) 1-1,text,true,,10,0,1,1,null,154,0,0
1623412474635,143,query48-3,200,OK,1 User: Azure Synapse Analytics (With Caching Enabled) 1-1,text,true,,10,0,1,1,null,143,0,0
1623412474779,23869,query50-1,200,OK,1 User: Azure Synapse Analytics (With Caching Enabled) 1-1,text,true,,11139,0,1,1,null,23736,0,1
1623412498650,153,query50-2,200,OK,1 User: Azure Synapse Analytics (With Caching Enabled) 1-1,text,true,,11139,0,1,1,null,149,0,1
1623412498805,141,query50-3,200,OK,1 User: Azure Synapse Analytics (With Caching Enabled) 1-1,text,true,,11139,0,1,1,null,138,0,0
1623412498947,2927,query52-1,200,OK,1 User: Azure Synapse Analytics (With Caching Enabled) 1-1,text,true,,7574,0,1,1,null,2926,0,0
1623412501878,126,query52-2,200,OK,1 User: Azure Synapse Analytics (With Caching Enabled) 1-1,text,true,,7574,0,1,1,null,126,0,0
1623412502006,108,query52-3,200,OK,1 User: Azure Synapse Analytics (With Caching Enabled) 1-1,text,true,,7574,0,1,1,null,108,0,0
1623412502116,7450,query53-1,200,OK,1 User: Azure Synapse Analytics (With Caching Enabled) 1-1,text,true,,2629,0,1,1,null,7450,0,0
1623412509566,146,query53-2,200,OK,1 User: Azure Synapse Analytics (With Caching Enabled) 1-1,text,true,,2629,0,1,1,null,145,0,1
1623412509713,130,query53-3,200,OK,1 User: Azure Synapse Analytics (With Caching Enabled) 1-1,text,true,,2629,0,1,1,null,129,0,0
1623412509844,2450,query55-1,200,OK,1 User: Azure Synapse Analytics (With Caching Enabled) 1-1,text,true,,7052,0,1,1,null,2449,0,0
1623412512296,122,query55-2,200,OK,1 User: Azure Synapse Analytics (With Caching Enabled) 1-1,text,true,,7052,0,1,1,null,121,0,0
1623412512420,111,query55-3,200,OK,1 User: Azure Synapse Analytics (With Caching Enabled) 1-1,text,true,,7052,0,1,1,null,110,0,0
1623412512533,11015,query56-1,200,OK,1 User: Azure Synapse Analytics (With Caching Enabled) 1-1,text,true,,2570,0,1,1,null,11015,0,0
1623412523549,199,query56-2,200,OK,1 User: Azure Synapse Analytics (With Caching Enabled) 1-1,text,true,,2570,0,1,1,null,198,0,0
1623412523749,182,query56-3,200,OK,1 User: Azure Synapse Analytics (With Caching Enabled) 1-1,text,true,,2570,0,1,1,null,182,0,0
